SAMPLE,AUTHOR,GROUP,RIVER,SITE,VEL,DEPTH,SUB,unassigned,Acroloxidae,Aeshnidae,Ameletidae,Ancylidae,Anthomyiidae,Apataniidae,Aphelocheiridae,Asellidae,Astacidae,Athericidae,Baetidae,Beraeidae,Bithyniidae,Blephariceridae,Brachycentridae,Caenidae,Calamoceratidae,Calopterygidae,Cambaridae,Ceratopogonidae,Chironomidae,Chloroperlidae,Coenagrionidae,Corbiculidae,Cordulegastridae,Corixidae,Crambidae,Culicidae,Curculionidae,Dendrocoelidae,Dixidae,Dolichopodidae,Dreissenidae,Dryopidae,Dugesiidae,Dytiscidae,Ecnomidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Ephydridae,Erpobdellidae,Gammaridae,Gerridae,Glossiphoniidae,Glossosomatidae,Goeridae,Gomphidae,Gyrinidae,Haemopidae,Haliplidae,Haplotaxidae,Helophoridae,Heptageniidae,Hirudinidae,Hydrachnidae,Hydraenidae,Hydridae,Hydrobiidae,Hydrochidae,Hydrometridae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Ichneumonidae,Lepidostomatidae,Leptoceridae,Leptophlebiidae,Lestidae,Leuctridae,Libellulidae,Limnephilidae,Limoniidae,Lumbricidae,Lumbriculidae,Lymnaeidae,Melanopsidae,Mesoveliidae,Muscidae,Naididae,Nemouridae,Nepidae,Neritidae,Odontoceridae,Oligoneuriidae,Pediciidae,Perlidae,Perlodidae,Philopotamidae,Phryganeidae,Physidae,Piscicolidae,Planariidae,Planorbidae,Platycnemididae,Polycentropodidae,Potamanthidae,Prosopistomatidae,Psephenidae,Psychodidae,Psychomyiidae,Ptilocolepidae,Pyralidae,Rhagionidae,Rhyacophilidae,Sciomyzidae,Scirtidae,Sericostomatidae,Sialidae,Simuliidae,Siphlonuridae,Sphaeriidae,Stratiomyidae,Tabanidae,Taeniopterygidae,Thaumaleidae,Tipulidae,Tubificidae,Valvatidae,Veliidae,Viviparidae,RICHNESS,EPT,EPT_prop,EPT_abu,OCH,OCH_prop,OCH_abu,EPT_EPTOCH,ABUNDANCE,SHANNON,ASPT,LIFE,FUN_RICHNESS_ALL,FUN_DIVERSITY_ALL,FUN_RICHNESS_ECO,FUN_DIVERSITY_ECO,FUN_RICHNESS_BIO,FUN_DIVERSITY_BIO
Alex_OGL_diciotto_22,Alex,OGL,OGL,OGL_diciotto,0.67056,0.46,Medium,2,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,11,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0.282608696,65,0,0,0,1,2.36361198,1.256820741,5.222222222,7.333333333,0.0000,0.2912,0.0000,0.3251,0.0001,0.2985
Alex_OGL_diciotto_221,Alex,OGL,OGL,OGL_diciotto,0.27432,0.14,Coarse,27,0,0,0,0,0,0,0,2,0,0,259,0,0,0,0,29,0,0,0,0,160,0,0,1,0,0,0,0,0,0,0,0,19,0,10,0,0,36,10,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,390,6,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,21,10,0.676360225,721,1,0.033771107,36,0.909090909,3.028164419,1.878982682,6.1875,7.625,0.0033,0.4057,0.0077,0.4790,0.0018,0.3798
Alex_OGL_diciotto_222,Alex,OGL,OGL,OGL_diciotto,0.3048,0.45,Medium,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,6,0.836363636,184,1,0.013636364,3,0.857142857,2.344392274,1.366151644,5.4,7.8,0.0001,0.2857,0.0000,0.3369,0.0000,0.2742
Alex_OGL_diciotto_223,Alex,OGL,OGL,OGL_diciotto,0.67056,0.54,Medium,1,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,7,4,0.515625,99,0,0,0,1,2.285557309,1.486580455,5.166666667,8.8,0.0000,0.2981,0.0000,0.3435,0.0000,0.3283
Alex_OGL_diciotto_224,Alex,OGL,OGL,OGL_diciotto,1.03632,0.53,Medium,1,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,118,0,0,0,0,0,0,0,2,0,0,0,14,8,0.522346369,187,1,0.005586592,2,0.888888889,2.555094449,1.565718098,6.153846154,8.181818182,0.0003,0.3037,0.0004,0.3491,0.0002,0.3260
Alex_OGL_diciotto_225,Alex,OGL,OGL,OGL_diciotto,0.94488,0.44,Coarse,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,8,5,0.507368421,241,0,0,0,1,2.677606953,1.455952771,5.285714286,8.666666667,0.0000,0.2932,0.0000,0.3393,0.0000,0.3200
Alex_OGL_diciotto_226,Alex,OGL,OGL,OGL_diciotto,0.79248,0.39,Medium,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,17,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,4,0.642570281,160,1,0.020080321,5,0.8,2.397940009,1.744532663,5.2,7.4,0.0001,0.3532,0.0001,0.4079,0.0001,0.3651
Alex_OGL_diciotto_227,Alex,OGL,OGL,OGL_diciotto,0.21336,0.45,Medium,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.333333333,21,0,0,0,1,1.806179974,1.371796464,4,8.333333333,0.0000,0.3136,0.0000,0.3556,0.0000,0.3320
Alex_OGL_diciotto_228,Alex,OGL,OGL,OGL_diciotto,0.51816,0.54,Medium,1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,11,6,0.610169492,144,0,0,0,1,2.374748346,1.633343571,5.2,7.75,0.0000,0.3149,0.0000,0.3590,0.0000,0.3470
Alex_OGL_diciotto_229,Alex,OGL,OGL,OGL_diciotto,0.97536,0.52,Medium,1,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,10,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,14,5,0.479099678,149,1,0.012861736,4,0.833333333,2.494154594,1.843032423,4.9,7.363636364,0.0003,0.4115,0.0006,0.4538,0.0003,0.4190
Alex_OGL_diciotto_23,Alex,OGL,OGL,OGL_diciotto,0.79248,0.44,Medium,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,71,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,104,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,7,0.498746867,199,0,0,0,1,2.602059991,1.443729942,5.666666667,7.166666667,0.0012,0.3642,0.0026,0.4025,0.0009,0.3791
Alex_OGL_diciotto_230,Alex,OGL,OGL,OGL_diciotto,0.36576,0.15,Medium,1,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,11,7,0.766037736,203,1,0.003773585,1,0.875,2.424881637,1.465149785,5.454545455,8.333333333,0.0000,0.2782,0.0000,0.3403,0.0000,0.2599
Alex_OGL_diciotto_24,Alex,OGL,OGL,OGL_diciotto,0.762,0.41,Medium,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,5,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6,0.459677419,57,0,0,0,1,2.096910013,1.495123912,5.222222222,7.857142857,0.0000,0.3524,0.0000,0.3848,0.0001,0.3785
Alex_OGL_diciotto_25,Alex,OGL,OGL,OGL_diciotto,0.82296,0.37,Coarse,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0.087378641,9,0,0,0,1,2.017033339,0.685845877,4.571428571,7.5,0.0000,0.1288,0.0000,0.1342,0.0000,0.1473
Alex_OGL_diciotto_26,Alex,OGL,OGL,OGL_diciotto,0.48768,0.48,Medium,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.297029703,30,0,0,0,1,2.008600172,1.413477686,5.5,8,0.0000,0.3221,0.0000,0.3520,0.0000,0.3378
Alex_OGL_diciotto_27,Alex,OGL,OGL,OGL_diciotto,0.57912,0.45,Medium,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.232142857,39,0,0,0,1,2.227886705,0.88251695,5.5,8,0.0000,0.1913,0.0000,0.2047,0.0000,0.2224
Alex_OGL_diciotto_28,Alex,OGL,OGL,OGL_diciotto,0.97536,0.42,Coarse,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,42,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,14,7,0.408,204,0,0,0,1,2.699837726,1.497778146,5.454545455,7.181818182,0.0001,0.3810,0.0002,0.4307,0.0002,0.3745
Alex_OGL_diciotto_29,Alex,OGL,OGL,OGL_diciotto,0.6096,0.46,Medium,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,7,0.461038961,71,1,0.006493506,1,0.875,2.190331698,1.832004104,5.818181818,7.5,0.0001,0.4502,0.0000,0.5078,0.0001,0.4314
Alex_OGL_diciotto_30,Alex,OGL,OGL,OGL_diciotto,0.48768,0.18,Medium,2,0,0,0,0,0,0,0,4,0,0,86,0,0,0,0,12,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0.38647343,160,1,0.002415459,1,0.857142857,2.618048097,1.463023695,5.4,7.888888889,0.0004,0.3250,0.0007,0.3601,0.0004,0.3464
Alex_OGL_diciotto_61,Alex,OGL,OGL,OGL_diciotto,0.36576,0.15,Coarse,10,0,0,0,0,0,0,0,6,0,0,46,0,11,0,0,71,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,25,1,0,0,0,0,0,4,0,0,10,1,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,8,0.139776952,188,1,0.003717472,5,0.888888889,3.12904506,0.955738776,5.333333333,7.357142857,0.0014,0.1952,0.0051,0.2112,0.0012,0.2046
Alex_OGL_diciotto_62,Alex,OGL,OGL,OGL_diciotto,0.70104,0.38,Coarse,8,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,6,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,7,0.279661017,99,1,0.002824859,1,0.875,2.550228353,1.286637147,5.636363636,7.333333333,0.0007,0.2590,0.0010,0.2835,0.0005,0.2862
Alex_OGL_diciotto_63,Alex,OGL,OGL,OGL_diciotto,0.9144,0.5,Medium,4,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,2,0,0,0,0,119,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,6,0.264705882,54,1,0.009803922,2,0.857142857,2.311753861,1.65500512,4.846153846,7.214285714,0.0016,0.3620,0.0039,0.3917,0.0028,0.3723
Alex_OGL_diciotto_64,Alex,OGL,OGL,OGL_diciotto,1.03632,0.32,Medium,3,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,4,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,6,0.231023102,70,1,0.02640264,8,0.857142857,2.482873584,1.313971932,5.818181818,7.9,0.0003,0.2773,0.0006,0.3070,0.0003,0.2878
Alex_OGL_diciotto_65,Alex,OGL,OGL,OGL_diciotto,0.73152,0.43,Medium,3,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,11,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,21,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0.193442623,59,1,0.009836066,3,0.857142857,2.485721426,1.368455166,5.333333333,7,0.0008,0.3161,0.0007,0.3472,0.0005,0.3116
Alex_OGL_diciotto_66,Alex,OGL,OGL,OGL_diciotto,0.70104,0.27,Coarse,5,0,0,0,0,0,0,0,4,0,0,25,0,0,0,0,18,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0.188099808,98,1,0.046065259,24,0.888888889,2.717670503,1.342532158,5.785714286,7.615384615,0.0029,0.2892,0.0041,0.3146,0.0014,0.2962
Alex_OGL_diciotto_67,Alex,OGL,OGL,OGL_diciotto,1.12776,0.38,Medium,4,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,11,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0.175895765,108,1,0.001628664,1,0.857142857,2.788875116,1.000103669,5.2,7.5,0.0001,0.2061,0.0005,0.2205,0.0003,0.2263
Alex_OGL_diciotto_68,Alex,OGL,OGL,OGL_diciotto,0.70104,0.51,Medium,3,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,0,0,0,0,145,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,7,0.296747967,73,1,0.016260163,4,0.875,2.392696953,1.61281281,5.384615385,7.153846154,0.0021,0.3460,0.0038,0.3730,0.0018,0.3642
Alex_OGL_diciotto_69,Alex,OGL,OGL,OGL_diciotto,0.762,0.31,Coarse,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0.28358209,19,0,0,0,1,1.832508913,1.930690899,5.111111111,6.888888889,0.0001,0.4944,0.0001,0.5460,0.0000,0.4677
Alex_OGL_diciotto_70,Alex,OGL,OGL,OGL_diciotto,0.33528,0.23,Medium,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,7,0.207894737,79,1,0.005263158,2,0.875,2.580924976,1.395118533,5.272727273,7.7,0.0002,0.3109,0.0004,0.3379,0.0002,0.3191
Alex_OGL_otto_100,Alex,OGL,OGL,OGL_otto,0.48768,0.44,Medium,2,0,0,0,0,0,0,0,1,0,0,96,0,0,0,0,15,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,158,0,0,0,0,0,0,0,0,1,0,0,14,5,0.54797048,297,1,0.005535055,3,0.833333333,2.73479983,1.635591596,4.545454545,7.7,0.0001,0.3314,0.0004,0.3844,0.0004,0.3394
Alex_OGL_otto_11,Alex,OGL,OGL,OGL_otto,0.3048,0.18,Medium,2,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,13,0,0,0,0,170,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,7,0.396341463,130,1,0.015243902,5,0.875,2.517195898,1.669844659,5.583333333,7.545454545,0.0006,0.3474,0.0010,0.3815,0.0010,0.3713
Alex_OGL_otto_12,Alex,OGL,OGL,OGL_otto,0.42672,0.35,Medium,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,12,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0.270588235,69,1,0.007843137,2,0.857142857,2.408239965,1.56335803,5.444444444,7.75,0.0001,0.3854,0.0002,0.4099,0.0002,0.4003
Alex_OGL_otto_13,Alex,OGL,OGL,OGL_otto,0.3048,0.4,Coarse,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,6,0.244565217,45,1,0.005434783,1,0.857142857,2.267171728,1.330479308,5.4,8.125,0.0000,0.3103,0.0000,0.3216,0.0000,0.3452
Alex_OGL_otto_131,Alex,OGL,OGL,OGL_otto,0.82296,0.28,Medium,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,5,0.533333333,48,1,0.011111111,1,0.833333333,1.959041392,1.499190914,5.375,8.285714286,0.0000,0.2838,0.0000,0.3218,0.0000,0.3242
